Compiling ./dynamicgb.pyx...
instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
redcyc6 classical 26 perturbation 6.45 0.43 0.24 0.37 5.51 21 493 6 272 173
binomial_5_3_5_3 classical 19 random 0.05 0.03 0.01 0.01 0.01 12 24 6 27 15
dessin1 F4 6 random 1.05 0.00 0.00 0.08 0.89 39 1385 5 844 105
schieleh classical 16 perturbation 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
schiele F4 2 random 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
reimer5 classical 3 random 90.80 1.85 0.62 3.59 84.94 19 686 7 520 320
dessin2h F4 10 perturbation 3.68 0.09 0.05 0.53 2.86 90 2838 7 3884 586
rabmo classical 21 perturbation 53.54 2.09 0.94 12.56 38.52 15 110 3 819 641
czapor87_1h classical 11 perturbation 0.13 0.05 0.04 0.01 0.05 12 156 5 30 18
gerdt93 classical 0 caboara-perry 0.06 0.03 0.01 0.00 0.01 5 25 5 8 3
vermeer F4 11 random 0.26 0.02 0.01 0.02 0.19 15 342 6 626 50
katsuran2 classical 22 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
weispfenning94 F4 7 random 0.20 0.03 0.02 0.01 0.14 22 511 14 363 29
wu90h classical 24 random 16.59 1.05 0.50 5.28 10.02 24 343 9 905 747
fmtm classical 5 perturbation 0.05 0.04 0.02 0.00 0.00 8 16 7 15 7
binomial_5_3_5_5 F4 29 perturbation 0.06 0.03 0.02 0.01 0.01 19 38 7 122 46
wu90h classical 8 random 0.91 0.13 0.07 0.07 0.66 27 425 7 133 94
bench2 F4 21 perturbation 9.87 0.27 0.13 5.69 3.60 47 659 4 5195 740
schieleh F4 2 perturbation 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
binomial_5_3_4_4 F4 2 perturbation 0.04 0.02 0.02 0.00 0.00 4 8 3 16 4
lichtblau classical 17 random 0.04 0.03 0.02 0.00 0.00 2 23 11 2 0
buchberger87 classical 6 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 6 17 9
binomial_4_2_4_1 F4 15 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 3 40 14
hemmecke classical 12 random 0.04 0.03 0.01 0.00 0.00 3 16 15 3 0
redcyc6h classical 15 random 9.57 0.41 0.18 0.37 8.66 106 3994 22 400 294
binomial_7_3_7_9 classical 0 static 0.04 0.00 0.00 0.01 0.01 14 28 5 42 28
hairer1 classical 27 random 0.11 0.03 0.01 0.01 0.04 15 193 8 31 16
dessin1 F4 15 perturbation 0.68 0.00 0.00 0.08 0.53 39 1385 5 844 105
fmtm_non_hom F4 21 random 0.03 0.02 0.01 0.00 0.00 3 6 4 5 1
buchberger87 F4 9 perturbation 0.04 0.03 0.02 0.00 0.00 8 16 6 38 10
trinks classical 21 random 0.12 0.06 0.03 0.01 0.04 13 109 5 29 16
assur44 F4 5 random 919.26 1.09 0.15 79.46 831.43 25 1185 12 67327 1444
r8_2_2 classical 23 random 41.52 0.67 0.26 1.26 39.31 128 5194 9 779 651
binomial_5_3_4_4 F4 3 perturbation 0.03 0.02 0.02 0.00 0.00 4 8 3 16 4
r6_2_4_h classical 22 perturbation 36.15 0.98 0.42 0.99 33.94 152 8725 13 692 540
binomial_8_3_8_16 F4 1 perturbation 0.13 0.05 0.03 0.05 0.02 20 40 4 280 146
katsuranh2 F4 15 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
schieleh classical 6 random 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
sparsesym5 classical 15 perturbation 0.03 0.02 0.01 0.00 0.00 5 12 10 5 0
jcf26 F4 12 perturbation 7.91 0.58 0.19 3.81 3.00 80 2087 5 2485 403
reimer5 classical 10 perturbation NA NA NA NA NA NA NA NA NA NA
r5_2_4_h classical 9 random 0.64 0.09 0.05 0.05 0.46 35 453 9 122 87
binomial_5_3_4_6 classical 5 random 0.12 0.06 0.03 0.01 0.04 5 10 5 21 10
extcyc5h classical 25 perturbation 2.38 0.28 0.17 0.08 1.95 41 3069 12 125 80
krider classical 22 random 64.20 3.27 1.54 27.31 32.91 25 154 10 1705 1395
vermeer classical 20 random 0.90 0.21 0.11 0.07 0.57 20 433 6 135 88
trinks F4 10 random 0.08 0.03 0.01 0.01 0.02 13 109 5 130 28
cyclicn5-simple F4 15 random 1.06 0.10 0.05 0.26 0.63 17 183 11 1005 275
katsuranh2 F4 23 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
fmtm classical 10 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 7 15 7
sparsesym5h F4 6 perturbation 0.01 0.00 0.00 0.00 0.00 6 16 18 42 10
binomial_4_2_4_1 classical 11 random 0.04 0.02 0.01 0.00 0.00 6 12 3 12 6
el44 F4 18 random NA NA NA NA NA NA NA NA NA NA
hairer1 classical 12 perturbation 0.11 0.03 0.02 0.01 0.04 15 193 8 31 16
dessin1h F4 20 perturbation 3.10 0.05 0.03 0.12 2.77 56 2152 11 3438 244
katsuran4-simple F4 22 perturbation 0.04 0.01 0.01 0.00 0.01 7 49 4 60 12
katsuranh3 classical 26 perturbation 0.03 0.01 0.01 0.00 0.00 4 16 3 5 1
el44 F4 22 random 129.39 0.74 0.19 19.79 107.05 12 75 3 30002 883
trinks F4 16 perturbation 0.08 0.03 0.02 0.01 0.03 13 109 5 130 28
solotarevh F4 3 random 0.04 0.02 0.01 0.00 0.01 10 50 6 98 25
r5_2_4_h F4 16 perturbation 0.18 0.02 0.01 0.04 0.09 35 453 9 386 133
binomial_6_3_6_6 classical 14 perturbation 0.19 0.10 0.07 0.03 0.03 7 14 5 58 36
cyclicnh2 classical 2 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
i1 F4 13 random 33.97 0.38 0.13 11.09 21.45 71 4096 7 13437 1124
wang16 F4 12 perturbation 0.20 0.02 0.01 0.02 0.13 18 374 4 355 44
fmtmdeh F4 19 random 0.05 0.02 0.01 0.00 0.01 10 20 8 66 18
hfe_segers F4 18 perturbation 0.51 0.06 0.03 0.28 0.11 41 192 3 1027 507
uteshev_bikker F4 2 perturbation 0.21 0.02 0.01 0.01 0.16 17 519 7 297 35
katsuran3 F4 25 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
krider classical 24 random 106.77 4.27 1.97 44.24 57.27 23 122 10 2600 2258
f744 F4 0 random 7.78 0.05 0.02 3.71 3.58 87 3932 4 3892 819
hemmecke classical 1 random 0.03 0.01 0.01 0.00 0.00 3 16 15 3 0
hfe_segers F4 14 random 0.50 0.04 0.02 0.29 0.12 41 192 3 1027 507
econ3 classical 16 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 3 0
hairer3 F4 7 random 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
rose classical 20 perturbation 0.10 0.01 0.01 0.01 0.06 12 325 14 27 13
cyclicn4-simple classical 29 random 0.04 0.02 0.01 0.00 0.00 7 30 6 12 5
dessin2h F4 17 perturbation 4.16 0.07 0.05 0.53 3.33 90 2838 7 3884 586
cyclicnh2 classical 15 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
binomial_7_4_7_8 F4 7 random 0.07 0.04 0.02 0.01 0.01 13 26 7 134 53
redcyc6h classical 16 perturbation 9.50 0.53 0.30 0.36 8.45 106 3994 22 400 294
sendrah classical 19 random 0.05 0.02 0.01 0.00 0.02 7 221 14 9 2
wang16 F4 21 perturbation 0.19 0.01 0.01 0.02 0.13 18 374 4 355 44
jcf26 F4 8 random 41.33 0.50 0.09 16.76 22.62 47 913 12 8172 568
econ3 F4 11 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
berth F4 13 perturbation 0.18 0.02 0.02 0.00 0.14 4 155 25 211 2
jcf26 F4 23 perturbation 8.48 0.55 0.18 4.33 3.09 69 1756 5 2430 354
fmtmdeh F4 2 perturbation 0.03 0.01 0.01 0.00 0.00 8 16 5 53 13
sparsesym5 F4 26 random 0.02 0.01 0.01 0.00 0.00 5 12 10 9 0
berth classical 9 random 0.45 0.09 0.05 0.03 0.30 5 166 14 45 12
r5_2_4_h F4 13 perturbation 0.18 0.02 0.01 0.04 0.09 35 453 9 386 133
solotarevh classical 0 random 0.05 0.02 0.01 0.00 0.01 10 50 6 24 14
r5_2_4_h classical 21 random 0.61 0.08 0.04 0.05 0.44 35 453 9 122 87
fabrice24h classical 0 random 31.98 0.28 0.13 0.65 30.82 102 3831 8 606 504
hairer3 F4 14 perturbation 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
roseh classical 7 random 0.67 0.20 0.11 0.08 0.35 22 633 17 126 89
r6_2_2_h F4 10 random 0.26 0.03 0.02 0.07 0.11 39 498 7 510 236
fabrice24h F4 17 perturbation 2.85 0.05 0.04 0.44 2.08 102 3831 8 2435 642
sparsesym5 classical 25 perturbation 0.03 0.02 0.01 0.00 0.00 5 12 10 5 0
filter9 classical 28 perturbation NA NA NA NA NA NA NA NA NA NA
berthh classical 11 perturbation 6.52 0.56 0.38 0.46 5.37 62 5504 43 288 198
sendra classical 26 perturbation 0.04 0.01 0.01 0.00 0.02 6 186 11 9 2
gerdt93 F4 24 random 0.10 0.03 0.02 0.01 0.05 12 93 8 255 23
schieleh classical 28 random 0.04 0.03 0.01 0.00 0.00 2 6 2 2 0
assur44 F4 7 perturbation 6.94 0.05 0.03 2.16 4.26 75 3858 4 2993 642
r5_2_2_h classical 7 random 0.25 0.09 0.04 0.02 0.11 21 160 6 68 47
katsuranh8 classical 28 random 20.50 0.59 0.23 0.35 19.35 74 6823 8 381 307
econ8 classical 0 caboara-perry 656.63 11.57 1.36 15.13 626.15 16 1040 20 759 85
fabrice24h classical 22 perturbation 31.55 0.75 0.40 0.64 29.90 102 3831 8 606 504
syz1 F4 24 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
buchberger87 classical 16 random 0.05 0.03 0.01 0.00 0.00 8 16 6 17 9
fabrice24 classical 14 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran8 F4 3 random 6.57 0.04 0.02 0.24 5.90 74 6823 8 2957 470
sendra F4 7 random 0.90 0.09 0.05 0.05 0.70 5 235 20 937 52
econ2 classical 15 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 1 2 0
syz1 classical 23 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
katsuranh3 F4 21 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
econ8 F4 18 random 4.25 0.09 0.04 0.88 3.03 59 2704 5 4078 609
binomial_5_3_5_5 F4 28 perturbation 0.05 0.03 0.02 0.01 0.01 8 16 6 46 17
katsuran6-simple F4 0 static 0.22 0.00 0.00 0.02 0.17 22 528 6 389 61
r6_2_2 F4 19 perturbation 0.26 0.03 0.02 0.07 0.12 39 498 7 510 236
econ3 F4 14 random 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
katsuran3 F4 13 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
binomial_5_3_4_4 classical 16 perturbation 0.04 0.02 0.02 0.00 0.00 11 22 7 27 16
wu90 F4 2 random 0.15 0.02 0.01 0.03 0.08 20 266 4 366 87
binomial_7_4_7_8 classical 3 random 0.17 0.12 0.06 0.01 0.01 9 18 7 39 23
econ8 F4 13 perturbation 4.60 0.13 0.07 0.95 3.27 59 2704 5 4078 609
berth F4 27 perturbation 0.16 0.02 0.02 0.00 0.11 4 155 25 177 2
assur44 classical 0 random NA NA NA NA NA NA NA NA NA NA
r5_2_4_h classical 27 random 0.63 0.09 0.05 0.05 0.45 35 453 9 122 87
r5_2_2_h classical 0 static 0.16 0.00 0.00 0.02 0.12 21 160 6 68 47
reimer5 classical 22 random 1384.07 13.53 3.44 326.64 1041.58 30 1588 10 2704 2029
dessin2 F4 24 perturbation 1.56 0.00 0.00 0.22 1.24 46 1337 4 1350 205
sendrah classical 15 random 0.05 0.03 0.02 0.00 0.02 7 221 14 9 2
fmtm classical 3 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 7 15 7
binomial_7_4_7_8 classical 17 perturbation 0.11 0.06 0.05 0.01 0.02 17 34 8 59 42
roseh classical 22 perturbation 2.00 0.26 0.17 0.32 1.33 26 945 17 276 207
assur44 classical 1 perturbation NA NA NA NA NA NA NA NA NA NA
sym33 F4 0 static 0.05 0.00 0.00 0.00 0.04 10 85 10 159 8
sendrah classical 12 perturbation 0.04 0.01 0.01 0.00 0.02 7 221 14 9 2
r7_2_2_h F4 12 perturbation 1.20 0.05 0.03 0.25 0.79 67 1487 8 1056 488
dessin1 classical 20 perturbation 2.78 0.28 0.17 0.18 2.24 33 1119 5 163 114
econh2 F4 8 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
r8_2_2_h F4 5 random 3.56 0.04 0.02 0.98 2.12 128 5195 9 2329 1087
i1 classical 25 random 50.10 0.92 0.40 2.83 46.01 81 3869 6 751 606
assur44 F4 2 random 11.98 0.16 0.06 3.27 7.94 59 3149 6 4350 667
binomial_8_3_8_16 F4 15 perturbation 0.13 0.05 0.03 0.05 0.02 20 40 4 280 146
reimer5 F4 5 perturbation 41.45 0.34 0.12 4.01 36.02 42 3765 8 10110 862
czapor87_2h F4 9 random 0.10 0.03 0.01 0.01 0.05 12 180 5 176 40
katsuran2 F4 13 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
fmtm_non_hom classical 2 perturbation 0.02 0.01 0.01 0.00 0.00 3 6 5 4 1
wang16 F4 0 random 0.38 0.06 0.03 0.04 0.25 18 430 6 575 60
buchberger87 F4 12 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 6 38 10
econh8 classical 28 perturbation 16.76 0.57 0.33 0.59 15.41 102 3620 9 524 421
dessin2 classical 13 random 3.92 0.19 0.09 0.18 3.46 46 1337 4 211 163
syz1 classical 7 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
reimer5h F4 26 perturbation 25.08 0.16 0.07 1.88 21.81 157 13756 16 10171 1333
fmtm_non_hom classical 3 random 0.03 0.02 0.01 0.00 0.00 3 6 5 4 1
econh3 F4 22 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 8 1
syz1 classical 24 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
r8_2_2 F4 10 random 3.38 0.04 0.02 0.97 1.96 128 5194 9 2329 1087
r7_2_2 F4 25 random 0.77 0.03 0.02 0.24 0.38 67 1487 8 1056 488
assur44 F4 19 perturbation 18.32 0.25 0.09 7.16 10.09 67 3607 4 5654 1152
econh3 classical 20 perturbation 0.02 0.01 0.01 0.00 0.00 4 11 4 5 1
rabmo F4 13 perturbation 13.03 0.32 0.15 6.78 5.50 20 169 3 5169 755
sym33 F4 10 perturbation 0.07 0.02 0.02 0.00 0.04 10 85 10 175 15
buchberger87 classical 24 random 0.04 0.03 0.01 0.00 0.00 8 16 6 17 9
vermeer classical 1 random 1.08 0.24 0.12 0.11 0.68 18 320 6 144 94
fmtm classical 9 random 0.07 0.05 0.03 0.00 0.00 8 16 7 15 7
econ8 classical 18 perturbation 9.99 0.49 0.26 0.47 8.89 59 2704 5 342 266
wu90 F4 3 perturbation 0.16 0.02 0.01 0.03 0.08 20 266 4 366 87
berth classical 8 perturbation 0.70 0.16 0.11 0.08 0.43 4 155 25 84 51
econ2 F4 25 random 0.01 0.00 0.00 0.00 0.00 2 4 1 0 0
binomial_5_3_5_5 F4 4 random 0.05 0.03 0.02 0.00 0.00 7 14 4 44 19
katsuran3 F4 9 perturbation 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
bench2h classical 21 random 1043.95 8.87 2.19 13.36 1019.63 427 33110 15 3932 3504
rose F4 2 random 3.59 0.20 0.10 1.17 2.07 18 518 14 4009 281
binomial_7_4_7_8 classical 10 perturbation 0.11 0.06 0.05 0.01 0.02 17 34 8 59 42
katsuran6-simple F4 16 perturbation 0.27 0.02 0.02 0.02 0.19 22 528 6 445 90
r5_2_2_h classical 11 perturbation 0.22 0.06 0.04 0.02 0.12 21 160 6 68 47
fabrice24h classical 16 perturbation 32.71 0.68 0.36 0.65 31.16 102 3831 8 606 504
krider F4 26 perturbation 6.35 0.52 0.34 0.73 4.95 20 125 9 11022 408
fabrice24h F4 24 perturbation 3.30 0.06 0.04 0.46 2.50 102 3831 8 2435 642
lichtblau F4 11 perturbation 0.04 0.02 0.01 0.00 0.02 3 48 10 46 1
econh3 F4 0 static 0.01 0.00 0.00 0.00 0.00 4 11 4 8 1
r5_2_4_h classical 17 perturbation 0.61 0.07 0.05 0.05 0.45 35 453 9 122 87
r6_2_2_h F4 19 perturbation 0.26 0.03 0.02 0.08 0.11 39 498 7 510 236
r5_2_2 F4 11 perturbation 0.10 0.02 0.01 0.02 0.03 21 160 6 231 99
hairer3 classical 2 random 0.05 0.04 0.01 0.00 0.00 1 1 0 1 0
uteshev_bikker classical 21 perturbation 0.27 0.06 0.04 0.01 0.17 17 519 7 44 27
katsuran2 classical 6 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
redcyc6h F4 19 random 3.08 0.09 0.04 0.68 1.99 106 3994 22 2635 786
liu classical 22 perturbation 0.15 0.06 0.04 0.01 0.06 16 148 9 46 30
extcyc5h classical 12 perturbation 2.36 0.28 0.17 0.08 1.93 41 3069 12 125 80
katsuranh2 classical 13 random 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
i1 classical 9 perturbation 504.67 9.15 3.25 132.53 361.59 68 3964 5 1909 1513
f744 classical 4 random 336.23 3.18 1.05 14.84 261.30 45 4575 14 775 470
schieleh classical 13 random 0.04 0.03 0.01 0.00 0.00 2 6 2 2 0
el44 F4 16 perturbation NA NA NA NA NA NA NA NA NA NA
dessin2 classical 11 perturbation 4.08 0.28 0.16 0.18 3.53 46 1337 4 211 163
bench2h F4 16 perturbation 12.94 0.10 0.06 4.21 7.76 293 7707 10 11912 2758
econ8 F4 25 perturbation 4.71 0.14 0.07 1.02 3.29 59 2704 5 4078 609
binomial_4_2_4_1 classical 8 random 0.03 0.01 0.01 0.00 0.00 6 12 3 12 6
fmtmdeh classical 29 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 5 11 5
econ2 F4 20 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 1 0 0
rose classical 0 perturbation 18.56 0.70 0.36 5.91 11.72 12 325 22 613 441
bench1 classical 29 perturbation 72.19 4.06 1.82 14.23 53.35 40 2047 6 1149 913
binomial_6_3_6_6 F4 4 perturbation 0.07 0.03 0.02 0.02 0.01 12 24 6 118 43
binomial_8_3_8_16 F4 24 perturbation 0.13 0.05 0.03 0.05 0.02 20 40 4 280 146
bench2h classical 8 perturbation NA NA NA NA NA NA NA NA NA NA
fabrice24 classical 29 perturbation 65.44 1.86 0.78 8.54 54.64 52 1792 5 839 655
reimer5 F4 1 perturbation 7.93 0.14 0.07 1.00 6.39 38 2881 8 3882 376
katsuran2 F4 23 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
fmtm_non_hom classical 9 random 0.03 0.02 0.01 0.00 0.00 3 6 5 4 1
binomial_5_3_5_3 F4 2 random 0.05 0.03 0.02 0.01 0.01 12 24 6 93 37
syz1 F4 10 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
solotarevh classical 24 random 0.05 0.02 0.01 0.00 0.01 10 50 6 24 14
econ3 F4 8 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
dessin1h F4 9 perturbation 3.37 0.04 0.03 0.12 3.06 56 2152 11 3438 244
rabmo classical 7 perturbation 26.23 1.57 0.74 4.54 19.82 15 111 3 495 330
redcyc6 F4 21 perturbation 2.36 0.14 0.08 0.48 1.56 21 493 6 1979 328
weispfenning94 classical 4 perturbation 0.22 0.06 0.04 0.01 0.12 22 511 14 48 26
i1 classical 19 perturbation 437.14 12.18 3.99 104.32 317.02 43 2630 7 1772 1329
binomial_8_3_8_16 F4 24 random 0.11 0.04 0.02 0.04 0.01 14 28 4 226 93
lichtblau classical 0 random 0.17 0.08 0.05 0.01 0.06 3 54 8 36 20
cyclicnh2 F4 4 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
rabmo F4 27 perturbation 13.20 0.32 0.15 6.89 5.55 20 169 3 5169 755
bench2 F4 27 random 5.37 0.11 0.05 3.68 1.34 86 1487 4 3661 1044
i1 F4 17 perturbation 11.65 0.32 0.17 5.87 4.86 98 4592 4 6256 1529
filter9 classical 25 random NA NA NA NA NA NA NA NA NA NA
cyclicn5-permut F4 19 perturbation 0.34 0.05 0.03 0.11 0.13 20 232 8 565 168
hairer3 F4 28 perturbation 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
buchberger87 classical 18 perturbation 0.04 0.03 0.02 0.00 0.00 8 16 6 17 9
hemmecke F4 15 perturbation 0.01 0.00 0.00 0.00 0.00 3 16 15 0 0
binomial_6_3_6_6 classical 16 random 0.09 0.06 0.03 0.01 0.01 7 14 5 28 16
binomial_8_3_8_16 F4 12 perturbation 0.12 0.05 0.03 0.04 0.02 20 40 4 280 146
redcyc6h F4 26 perturbation 3.00 0.12 0.07 0.65 1.92 106 3994 22 2635 786
r8_2_2_h F4 23 random 3.69 0.02 0.01 0.92 2.35 128 5195 9 2329 1087
czapor87_2h F4 4 random 0.10 0.03 0.02 0.01 0.05 12 180 5 176 40
vermeer classical 3 perturbation 0.94 0.17 0.11 0.07 0.65 20 433 6 135 88
schieleh classical 24 perturbation 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
czapor87_2h classical 12 random 0.13 0.05 0.03 0.01 0.05 12 180 5 30 18
binomial_5_3_4_6 F4 3 random 0.03 0.02 0.01 0.00 0.00 5 10 5 25 5
wang16 classical 8 perturbation 0.38 0.08 0.05 0.03 0.24 10 197 8 58 31
econ3 F4 7 perturbation 0.02 0.01 0.01 0.00 0.00 3 9 2 2 0
fmtmdeh F4 16 random 0.05 0.02 0.01 0.01 0.01 5 10 19 110 26
r6_2_2 classical 1 perturbation 1.10 0.15 0.10 0.08 0.82 39 498 7 162 123
r6_2_4_h F4 18 random 3.61 0.11 0.05 0.68 2.39 152 8725 13 2177 840
r8_2_2 F4 20 perturbation 3.69 0.04 0.03 0.92 2.33 128 5194 9 2329 1087
katsuran4-simple classical 5 perturbation 0.03 0.01 0.01 0.00 0.01 7 49 4 12 5
hemmecke classical 4 random 0.02 0.01 0.01 0.00 0.00 3 16 15 3 0
fmtm_non_hom F4 12 random 0.03 0.02 0.01 0.00 0.00 3 6 4 5 1
katsuranh2 F4 21 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
liu F4 29 perturbation 0.12 0.03 0.02 0.01 0.06 16 148 9 355 50
krider F4 5 random 8.52 0.20 0.10 1.11 6.99 23 320 16 8578 317
issac97 classical 0 perturbation 0.09 0.02 0.02 0.00 0.04 12 180 5 30 18
dessin2 classical 10 perturbation 3.50 0.23 0.14 0.16 3.03 46 1337 4 211 163
gerdt93 classical 9 random 0.06 0.02 0.01 0.00 0.02 9 109 6 18 9
econ8 F4 0 caboara-perry 114.39 5.66 0.73 10.82 95.27 13 845 27 21925 217
i1 classical 13 random 114.53 4.05 1.48 7.29 100.30 11 673 54 508 197
bench1 F4 19 random 61.47 0.48 0.15 9.98 49.78 48 2794 7 25241 853
econ8 classical 15 random 9.55 0.41 0.18 0.46 8.55 59 2704 5 342 266
r5_2_4_h classical 28 perturbation 0.58 0.06 0.04 0.05 0.42 35 453 9 122 87
sym33 classical 23 random 0.06 0.02 0.01 0.00 0.02 10 85 10 18 8
rabmo classical 3 perturbation 219.61 6.00 2.21 78.27 134.53 15 99 3 1290 984
r7_2_2 F4 14 random 0.76 0.03 0.02 0.24 0.38 67 1487 8 1056 488
extcyc5 classical 20 perturbation 29.79 0.86 0.36 0.93 27.73 102 6728 10 663 498
assur44 classical 14 random NA NA NA NA NA NA NA NA NA NA
redcyc6 classical 13 random 6.38 0.42 0.19 0.37 5.47 21 493 6 272 173
czapor87_1h F4 4 random 0.10 0.03 0.01 0.01 0.05 12 156 5 197 39
econh3 classical 25 perturbation 0.03 0.02 0.01 0.00 0.00 4 11 4 5 1
czapor87_2h F4 18 perturbation 0.09 0.02 0.01 0.01 0.05 12 180 5 176 40
wu90 F4 17 random 0.16 0.03 0.01 0.03 0.08 20 266 4 366 87
cyclicn4-simple F4 12 random 0.04 0.02 0.01 0.00 0.01 7 30 6 41 5
berthh classical 27 perturbation 252.99 4.78 1.90 28.51 218.02 34 23666 41 3486 3194
hfe_segers classical 22 perturbation 4.22 0.45 0.25 0.67 2.99 42 188 4 321 241
cyclicn3 F4 22 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
katsuranh2 F4 28 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
cyclicnh3 classical 0 static 0.01 0.00 0.00 0.00 0.00 3 8 3 3 0
rose classical 10 random 0.18 0.05 0.03 0.01 0.10 10 263 21 40 21
weispfenning94 classical 0 static 0.16 0.00 0.00 0.01 0.13 22 511 14 48 26
filter9 classical 12 random 355.93 18.76 7.65 103.23 231.56 135 934 7 3160 2232
r5_2_2 F4 16 random 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
katsuran4-simple classical 8 random 0.04 0.02 0.01 0.00 0.01 7 49 4 12 5
binomial_5_3_4_4 classical 27 perturbation 0.04 0.02 0.01 0.00 0.00 11 22 7 27 16
f744 F4 15 perturbation 8.22 0.08 0.05 3.78 3.93 87 3932 4 3892 819
wu90h classical 18 random 2.12 0.17 0.09 0.25 1.62 30 428 9 260 201
katsuranh8 classical 13 perturbation 20.07 0.86 0.40 0.34 18.70 74 6823 8 381 307
wang16 F4 7 random 0.18 0.01 0.01 0.02 0.12 18 374 4 355 44
fmtm classical 16 random 0.07 0.05 0.03 0.00 0.00 8 16 7 25 16
liu classical 1 random 0.14 0.06 0.03 0.01 0.05 16 148 9 46 30
lichtblau F4 5 perturbation 0.04 0.01 0.01 0.00 0.01 3 48 10 46 1
econ8 classical 24 random 9.42 0.41 0.18 0.47 8.42 59 2704 5 342 266
fabrice24h classical 20 random 29.89 0.40 0.17 0.63 28.66 102 3831 8 606 504
r5_2_2_h F4 12 random 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
redcyc6 classical 6 perturbation 6.33 0.40 0.23 0.37 5.44 21 493 6 272 173
binomial_5_3_4_4 F4 4 random 0.04 0.03 0.02 0.00 0.00 4 8 3 16 4
hairer3 F4 11 perturbation 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
r5_2_4_h F4 7 perturbation 0.17 0.02 0.01 0.04 0.09 35 453 9 386 133
jcf26 F4 0 caboara-perry 14.16 5.09 0.46 5.37 3.16 86 2176 5 2618 397
binomial_5_3_5_3 F4 12 perturbation 0.05 0.02 0.02 0.01 0.01 12 24 6 93 37
vermeer F4 18 random 0.46 0.06 0.03 0.05 0.31 20 473 6 815 72
binomial_4_2_4_1 classical 12 perturbation 0.03 0.01 0.01 0.00 0.00 6 12 3 12 6
assur44 F4 28 random 37.05 0.17 0.06 11.33 24.24 36 1998 16 11252 1219
dessin2h F4 22 random 3.77 0.04 0.02 0.52 2.99 90 2838 7 3884 586
econ3 classical 0 caboara-perry 0.02 0.01 0.00 0.00 0.00 3 9 2 3 0
katsuran4-simple classical 26 random 0.04 0.02 0.01 0.00 0.01 7 49 4 12 5
fabrice24 classical 4 perturbation 111.13 3.42 1.35 22.88 84.27 58 1995 5 1077 833
bench2h classical 12 perturbation NA NA NA NA NA NA NA NA NA NA
r8_2_2_h F4 11 perturbation 3.44 0.04 0.03 0.94 2.06 128 5195 9 2329 1087
sendrah classical 13 random 0.05 0.02 0.01 0.00 0.02 7 221 14 9 2
rose classical 22 random 0.13 0.04 0.02 0.01 0.07 12 336 25 28 13
